INFO 2020-09-26 20:53:37,698 basehttp 157 "GET /static/backend/js/layui.js HTTP/1.1" 304 0
WARNING 2020-09-26 20:53:37,706 log 224 Not Found: /back/home/console.html
WARNING 2020-09-26 20:53:37,706 basehttp 157 "GET /back/home/console.html HTTP/1.1" 404 2196
INFO 2020-09-26 20:53:37,723 basehttp 157 "GET /static/backend/lib/index.js HTTP/1.1" 304 0
INFO 2020-09-26 20:53:37,741 basehttp 157 "GET /static/backend/lib/config.js HTTP/1.1" 200 3923
WARNING 2020-09-26 20:53:37,770 basehttp 157 "GET /static/backend/js/lay/modules/laytpl.js HTTP/1.1" 404 1722
INFO 2020-09-26 20:55:02,932 autoreload 612 Watching for file changes with StatReloader
INFO 2020-09-26 20:55:05,338 basehttp 157 "GET / HTTP/1.1" 200 6
WARNING 2020-09-26 20:55:05,499 log 224 Not Found: /favicon.ico
INFO 2020-09-26 20:55:11,326 basehttp 157 "GET /back/index HTTP/1.1" 200 28332
WARNING 2020-09-26 20:55:11,415 log 224 Not Found: /back/home/console.html
WARNING 2020-09-26 20:55:11,416 basehttp 157 "GET /back/home/console.html HTTP/1.1" 404 2196
INFO 2020-09-26 20:55:11,427 basehttp 157 "GET /static/backend/lib/index.js HTTP/1.1" 200 1469
INFO 2020-09-26 20:55:11,450 basehttp 157 "GET /static/backend/lib/config.js HTTP/1.1" 304 0
INFO 2020-09-26 20:55:11,485 basehttp 157 "GET /static/backend/js/lay/modules/laytpl.js HTTP/1.1" 200 1836
INFO 2020-09-26 20:55:11,496 basehttp 157 "GET /static/backend/js/lay/modules/layer.js HTTP/1.1" 200 22041
WARNING 2020-09-26 20:55:11,605 basehttp 157 "GET /static/backend/js/css/modules/layer/default/layer.css?v=3.1.1 HTTP/1.1" 404 1772
INFO 2020-09-26 20:55:11,605 basehttp 157 "GET /static/backend/js/lay/modules/jquery.js HTTP/1.1" 200 97648
INFO 2020-09-26 20:55:11,634 basehttp 157 "GET /static/backend/js/lay/modules/element.js HTTP/1.1" 200 7264
INFO 2020-09-26 20:55:11,660 basehttp 157 "GET /static/backend/js/lay/modules/util.js HTTP/1.1" 200 3622
INFO 2020-09-26 20:55:11,676 basehttp 157 "GET /static/backend/lib/admin.js HTTP/1.1" 200 11522
INFO 2020-09-26 20:55:11,681 basehttp 157 "GET /static/backend/lib/view.js HTTP/1.1" 200 4422
WARNING 2020-09-26 20:55:11,695 basehttp 157 "GET /static/backend/modules/common.js HTTP/1.1" 404 1701
WARNING 2020-09-26 20:55:13,145 log 224 Not Found: /back/home/homepage1.html
WARNING 2020-09-26 20:55:13,146 basehttp 157 "GET /back/home/homepage1.html HTTP/1.1" 404 2202
WARNING 2020-09-26 20:55:14,112 log 224 Not Found: /back/home/homepage2.html
WARNING 2020-09-26 20:55:14,112 basehttp 157 "GET /back/home/homepage2.html HTTP/1.1" 404 2202
WARNING 2020-09-26 20:57:23,561 log 224 Not Found: /back/home/console.html
WARNING 2020-09-26 20:57:23,561 basehttp 157 "GET /back/home/console.html HTTP/1.1" 404 2196
WARNING 2020-09-26 21:56:09,514 log 224 Not Found: /back/
WARNING 2020-09-26 21:56:09,515 basehttp 157 "GET /back/ HTTP/1.1" 404 2145
INFO 2020-09-26 21:56:13,774 basehttp 157 "GET /back/index HTTP/1.1" 200 7665
WARNING 2020-09-26 21:56:13,836 basehttp 157 "GET /static/backend/css/layuimini.css%3Fv%3D2.0.4.2 HTTP/1.1" 404 1735
INFO 2020-09-26 21:56:13,841 basehttp 157 "GET /static/backend/css/themes/default.css HTTP/1.1" 200 4187
WARNING 2020-09-26 21:56:13,841 basehttp 157 "GET /static/backend/css/font-awesome.min.css HTTP/1.1" 404 1722
WARNING 2020-09-26 21:56:13,845 basehttp 157 "GET /static/backend/js/lay-config.js%3Fv%3D2.0.0 HTTP/1.1" 404 1726
INFO 2020-09-26 21:56:13,845 basehttp 157 "GET /static/backend/js/layui.js HTTP/1.1" 200 10859
WARNING 2020-09-26 21:56:13,860 basehttp 157 "GET /static/backend/js/lay-config.js%3Fv%3D2.0.0 HTTP/1.1" 404 1726
WARNING 2020-09-26 21:56:13,875 log 224 Not Found: /back/images/favicon.ico
WARNING 2020-09-26 21:56:13,875 basehttp 157 "GET /back/images/favicon.ico HTTP/1.1" 404 2199
WARNING 2020-09-26 21:56:13,898 log 224 Not Found: /back/miniAdmin.js
WARNING 2020-09-26 21:56:13,898 basehttp 157 "GET /back/miniAdmin.js HTTP/1.1" 404 2181
WARNING 2020-09-26 21:56:13,899 basehttp 157 "GET /static/backend/js/css/modules/layer/default/layer.css?v=3.1.1 HTTP/1.1" 404 1772
INFO 2020-09-26 21:56:23,162 autoreload 612 Watching for file changes with StatReloader
INFO 2020-09-26 21:56:25,239 basehttp 157 "GET /back/index HTTP/1.1" 200 7665
INFO 2020-09-26 21:56:25,291 basehttp 157 "GET /static/backend/js/layui.js HTTP/1.1" 304 0
WARNING 2020-09-26 21:56:25,298 basehttp 157 "GET /static/backend/css/layuimini.css%3Fv%3D2.0.4.2 HTTP/1.1" 404 1735
WARNING 2020-09-26 21:56:25,298 basehttp 157 "GET /static/backend/css/font-awesome.min.css HTTP/1.1" 404 1722
WARNING 2020-09-26 21:56:25,298 basehttp 157 "GET /static/backend/js/lay-config.js%3Fv%3D2.0.0 HTTP/1.1" 404 1726
WARNING 2020-09-26 21:56:25,307 basehttp 157 "GET /static/backend/js/lay-config.js%3Fv%3D2.0.0 HTTP/1.1" 404 1726
WARNING 2020-09-26 21:56:25,318 basehttp 157 "GET /static/backend/js/lay/modules/jquery.js HTTP/1.1" 404 1722
INFO 2020-09-26 22:00:49,424 autoreload 612 Watching for file changes with StatReloader
INFO 2020-09-26 22:00:51,543 basehttp 157 "GET /back/index HTTP/1.1" 200 7665
INFO 2020-09-26 22:00:51,623 basehttp 157 "GET /static/backend/js/layui.js HTTP/1.1" 304 0
WARNING 2020-09-26 22:00:51,630 basehttp 157 "GET /static/backend/css/layuimini.css%3Fv%3D2.0.4.2 HTTP/1.1" 404 1735
WARNING 2020-09-26 22:00:51,630 basehttp 157 "GET /static/backend/css/font-awesome.min.css HTTP/1.1" 404 1722
WARNING 2020-09-26 22:00:51,633 basehttp 157 "GET /static/backend/js/lay-config.js%3Fv%3D2.0.0 HTTP/1.1" 404 1726
WARNING 2020-09-26 22:00:51,646 basehttp 157 "GET /static/backend/js/lay-config.js%3Fv%3D2.0.0 HTTP/1.1" 404 1726
WARNING 2020-09-26 22:00:51,654 basehttp 157 "GET /static/backend/js/lay/modules/jquery.js HTTP/1.1" 404 1722
INFO 2020-09-26 22:01:05,119 autoreload 612 Watching for file changes with StatReloader
INFO 2020-09-26 22:01:07,243 basehttp 157 "GET /back/index HTTP/1.1" 200 7665
INFO 2020-09-26 22:01:07,293 basehttp 157 "GET /static/backend/js/layui.js HTTP/1.1" 304 0
WARNING 2020-09-26 22:01:07,305 basehttp 157 "GET /static/backend/css/layuimini.css%3Fv%3D2.0.4.2 HTTP/1.1" 404 1735
WARNING 2020-09-26 22:01:07,306 basehttp 157 "GET /static/backend/css/font-awesome.min.css HTTP/1.1" 404 1722
WARNING 2020-09-26 22:01:07,306 basehttp 157 "GET /static/backend/js/lay-config.js%3Fv%3D2.0.0 HTTP/1.1" 404 1726
WARNING 2020-09-26 22:01:07,327 basehttp 157 "GET /static/backend/js/lay-config.js%3Fv%3D2.0.0 HTTP/1.1" 404 1726
WARNING 2020-09-26 22:01:07,353 basehttp 157 "GET /static/backend/js/lay/modules/jquery.js HTTP/1.1" 404 1722
INFO 2020-09-26 22:01:18,050 autoreload 612 Watching for file changes with StatReloader
INFO 2020-09-26 22:01:19,354 basehttp 157 "GET /back/index HTTP/1.1" 200 7651
INFO 2020-09-26 22:01:19,409 basehttp 157 "GET /static/backend/js/layui.js HTTP/1.1" 304 0
INFO 2020-09-26 22:01:19,412 basehttp 157 "GET /static/backend/css/layuimini.css HTTP/1.1" 200 20611
WARNING 2020-09-26 22:01:19,417 basehttp 157 "GET /static/backend/js/lay-config.js%3Fv%3D2.0.0 HTTP/1.1" 404 1726
WARNING 2020-09-26 22:01:19,417 basehttp 157 "GET /static/backend/css/font-awesome.min.css HTTP/1.1" 404 1722
WARNING 2020-09-26 22:01:19,427 basehttp 157 "GET /static/backend/js/lay-config.js%3Fv%3D2.0.0 HTTP/1.1" 404 1726
WARNING 2020-09-26 22:01:19,434 basehttp 157 "GET /static/backend/js/lay/modules/jquery.js HTTP/1.1" 404 1722
INFO 2020-09-26 22:01:39,416 basehttp 157 "GET /back/index HTTP/1.1" 200 7639
INFO 2020-09-26 22:01:39,447 basehttp 157 "GET /static/backend/js/layui.js HTTP/1.1" 304 0
WARNING 2020-09-26 22:01:39,449 basehttp 157 "GET /static/backend/css/font-awesome.min.css HTTP/1.1" 404 1722
INFO 2020-09-26 22:01:39,449 basehttp 157 "GET /static/backend/js/lay-config.js HTTP/1.1" 200 1181
WARNING 2020-09-26 22:01:39,470 basehttp 157 "GET /static/backend/js/lay/modules/jquery.js?v=1601128899464 HTTP/1.1" 404 1738
INFO 2020-09-26 22:03:20,928 basehttp 157 "GET /back/index HTTP/1.1" 200 7639
INFO 2020-09-26 22:03:20,961 basehttp 157 "GET /static/backend/css/themes/default.css HTTP/1.1" 304 0
INFO 2020-09-26 22:03:20,965 basehttp 157 "GET /static/backend/js/layui.js HTTP/1.1" 304 0
INFO 2020-09-26 22:03:20,965 basehttp 157 "GET /static/backend/js/lay-config.js HTTP/1.1" 304 0
WARNING 2020-09-26 22:03:20,967 basehttp 157 "GET /static/backend/css/font-awesome.min.css HTTP/1.1" 404 1722
INFO 2020-09-26 22:03:20,988 basehttp 157 "GET /static/backend/js/lay/modules/jquery.js?v=1601129000982 HTTP/1.1" 200 97648
INFO 2020-09-26 22:03:21,025 basehttp 157 "GET /static/backend/js/lay/modules/layer.js?v=1601129001022 HTTP/1.1" 200 22041
INFO 2020-09-26 22:03:21,034 basehttp 157 "GET /static/backend/js/lay-module/layuimini/miniAdmin.js?v=1601129001029 HTTP/1.1" 200 14346
WARNING 2020-09-26 22:03:21,034 basehttp 157 "GET /static/backend/js/css/modules/layer/default/layer.css?v=3.1.1 HTTP/1.1" 404 1772
INFO 2020-09-26 22:03:21,038 basehttp 157 "GET /static/backend/js/lay-module/layuimini/miniMenu.js?v=1601129001035 HTTP/1.1" 200 11491
INFO 2020-09-26 22:03:21,042 basehttp 157 "GET /static/backend/js/lay/modules/element.js?v=1601129001039 HTTP/1.1" 200 7264
